"startdate","VPNr","Exp","HMI","VPCode","Alter","Geschlecht","Erfahrung","KilometerJahr","Sehhilfe","Farbfehlsichtigkeit","Farbfehlsichtigkeit2","Vorwissen","FAS.CC","FAS.ACC","FAS.LKA","FAS.NoFAS","OftCC","AutomarkeCC","OftACC","AutomarkeACC","OftLKA","AutomarkeLKA","Wetter","Licht","TC01_LevelSel","TC01_LevelOthers","TC01_ChangeAvail","TC01_ChangeAvailSel","TC01_ChangeAvailOthers","TC01_HandsOffAllow","TC01_EmailsAllow","TC01_RemarksTP","TC01_RemarksTL","TC01_ER","TC02_LevelSel","TC02_LevelOthers","TC02_ChangeAvail","TC02_ChangeAvailSel","TC02_ChangeAvailOthers","TC02_HandsOffAllow","TC02_EmailsAllow","TC02_RemarksTP","TC02_RemarksTL","TC02_ER","TC03_LevelSel","TC03_LevelOthers","TC03_ChangeAvail","TC03_ChangeAvailSel","TC03_ChangeAvailOthers","TC03_HandsOffAllow","TC03_EmailsAllow","TC03_TransProblems","TC03_TransProblemsOthers","TC03_RemarksTP","TC03_RemarksTL","TC03_ER","TC04_LevelSel","TC04_LevelOthers","TC04_ChangeAvail","TC04_ChangeAvailSel","TC04_ChangeAvailOthers","TC04_HandsOffAllow","TC04_EmailsAllow","TC04_RemarksTP","TC04_RemarksTL","TC04_ER","TC05_LevelSel","TC05_LevelOthers","TC05_ChangeAvail","TC05_ChangeAvailSel","TC05_ChangeAvailOthers","TC05_HandsOffAllow","TC05_EmailsAllow","TC05_TransProblems","TC05_TransProblemsOthers","TC05_RemarksTP","TC05_RemarksTL","TC05_ER","TC06_LevelSel","TC06_LevelOthers","TC06_ChangeAvail","TC06_ChangeAvailSel","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonSel","TC06_ChangeAvailReasonOthers","TC06_HandsOffAllow","TC06_EmailsAllow","TC06_RemarksTP","TC06_RemarksTL","TC06_ER","TC07_LevelSel","TC07_LevelOthers","TC07_ChangeAvail","TC07_ChangeAvailSel","TC07_ChangeAvailOthers","TC07_HandsOffAllow","TC07_EmailsAllow","TC07_RemarksTP","TC07_RemarksTL","TC07_ER","TC08_LevelSel","TC08_LevelOthers","TC08_ChangeAvail","TC08_ChangeAvailSel","TC08_ChangeAvailOthers","TC08_HandsOffAllow","TC08_EmailsAllow","TC08_RemarksTP","TC08_RemarksTL","TC08_ER","TC09_LevelSel","TC09_LevelOthers","TC09_ChangeAvail","TC09_ChangeAvailSel","TC09_ChangeAvailOthers","TC09_HandsOffAllow","TC09_EmailsAllow","TC09_TransProblems","TC09_TransProblemsOthers","TC09_RemarksTP","TC09_RemarksTL","TC09_ER","TC10_LevelSel","TC10_LevelOthers","TC10_ChangeAvail","TC10_ChangeAvailSel","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonSel","TC10_ChangeAvailReasonOthers","TC10_HandsOffAllow","TC10_EmailsAllow","TC10_TransProblems","TC10_TransProblemsOthers","TC10_RemarksTP","TC10_RemarksTL","TC10_ER","TC11_LevelSel","TC11_LevelOthers","TC11_ChangeAvail","TC11_ChangeAvailSel","TC11_ChangeAvailOthers","TC11_HandsOffAllow","TC11_EmailsAllow","TC11_TransProblems","TC11_TransProblemsOthers","TC11_RemarksTP","TC11_RemarksTL","TC11_ER","TC12_LevelSel","TC12_LevelOthers","TC12_ChangeAvail","TC12_ChangeAvailSel","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonSel","TC12_ChangeAvailReasonOthers","TC12_HandsOffAllow","TC12_EmailsAllow","TC12_TransProblems","TC12_TransProblemsOthers","TC12_RemarksTP","TC12_RemarksTL","TC12_ER","UMUX01","UMUX02","UMUX03","UMUX04","SUS01","SUS02","SUS03","SUS04","SUS05","SUS06","SUS07","SUS08","SUS09","SUS10","Trust","Acceptance","UEQ01","UEQ02","UEQ03","UEQ04","UEQ05","UEQ06","UEQ07","UEQ08","UEQ09","UEQ10","UEQ11","UEQ12","UEQ13","UEQ14","UEQ15","UEQ16","UEQ17","UEQ18","UEQ19","UEQ20","UEQ21","UEQ22","UEQ23","UEQ24","UEQ25","UEQ26","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AnstrengendWenden","Uebel","AllgAnregungen"
"2020-10-13 08:38:47",67,2,"LC","El_Gu_0205",48,"1","4","2","0",0,"","0",1,0,0,0,"0","Audi Maserati Mercedes ","","","","","2","1","0","",0,"","",0,0,"","","1","0","",0,"","",0,0,"","","3","4","",1,"99","Display erklärt",1,1,0,"","","","4","4","",1,"99","Lenkrad lenkt",1,1,"","","4","2","",0,"","",1,1,0,"","","Hände nicht  entfernt da auf Anweisung von VL gewartet","4","2","",0,"","","","",1,1,"","In l3 gefahren, daher tc so nicht durchführbar","4","4","",0,"","",1,1,"","","4","4","",0,"","",1,1,"","","4","2","",0,"","",1,1,0,"","Ich weiß nicht was blau und was gelb ist,Stufen fühlen sich gleich an","P fährt in l2, HOD notbremsung,  Eingriff durch Anweisung von vl","4","0","",1,"99","Hände ans Lenkrad ","2","",0,0,0,"","","Vollbremsung bei ""notbremsung ""","4","4","",1,"99","Hände ans Lenkrad ",0,0,0,"","Weiß immer noch nicht wann in automatisierten und wann in assistiert,  Tasten noch nicht ganz verstanden ","","3","0","",1,"99","Lenkrad übernehmen ","99","Systemfehler",0,0,0,"","","Vollbremsung bei Notbremsung ","2","4","2","6","2","3","2","5","4","1","4","4","1","5","1","4","4",5,1,4,2,3,4,6,2,4,4,5,4,6,5,7,6,4,3,4,5,6,4,2,2,2,4,"Automatisiertes fahren mit kontrollabgabe","Es herrschte Unklarheit bzgl der Tasten bessre ","Bessere Kennzeichnung der Funktionstasten","",1,1,""
"2020-10-13 13:36:38",18,2,"HC","Er_WA_21",69,"0","3","1","0",1,"Rot-gruen","1",1,0,0,0,"2","Bmw","","","","","2","1","0","",0,"","",0,0,"","","1","0","",1,"1","",0,0,"","","1","4","",1,"99","Hinweis auf Display ""umschaltbar""",1,1,0,"","Zwei mal aut auf Tasten irritiert, wieso nicht 1x assistiert?","","2","4","",1,"2","",1,1,"Jetzt sind die Tasten klar, einmal einschalten und dann wechseln, schafft es nicht während nebenaufgabe nicht auf Straße zu schauen","","2","2","",1,"99","Aufforderung in assistiert zu schalten",0,0,0,"","","","1","2","",0,"","","","",0,0,"","HOD Meldung als Meldung zur Verfügbarkeit kam","1","2","",0,"","",1,0,"","","1","2","",1,"2","",1,1,"Gelbe LEDs an Lenkrad und Anzeige auf Display,  war aber zu schnell wieder weg um zu erkennen ","Anmerkung von p war hod","1","4","",1,"99","Umschalten auf automatisiert ",0,1,0,"","Akustischer warnten für HOD gewünscht ","","1","4","",1,"99","Weiß nicht,Meldung zu kurz","2","",1,1,0,"","Warnung zu kurz","Meldung erst bei Ton gesehen, vorher in nebenaufgabe vertieft ","1","4","",1,"1","",1,1,0,"","","","1","0","",1,"99","Manuell aktiv","2","",0,0,0,"","","","1","5","3","3","5","3","3","2","1","4","2","2","2","2","4","4","4",5,3,2,5,3,5,6,7,3,3,6,2,3,6,7,5,2,6,2,6,4,5,4,2,5,7,"Macht neugierig","0zu schnelle Un d zu Kürze Inserts","So","",1,1,""
"2020-10-15 08:39:14",19,2,"HC","He_Jo_01",30,"0","3","0","1",0,"","1",1,1,1,0,"0","Mazda, BMW, Audi","0","BMW ","0","Opel, BMW, Mazda ","2","1","0","",0,"","",0,0,"","","1","0","",1,"1","",0,0,"","","1","4","",0,"","",1,1,0,"","","Korrektur WG spurerkennung nötig,  hat Ablauf aber nicht gestört ","1","4","",0,"","",1,1,"","","1","2","",0,"","",1,0,0,"","","HOD Meldung kam, dann Hände ans Lenkrad genommen","1","2","",1,"5","","0","",1,0,"","Keine Ahnung ob Hände von Lenkrad entfernen dürfen ","1","2","",0,"","",1,0,"","","1","2","",1,"2","",1,0,"","","1","0","",0,"","",0,0,0,"","","In manuell geschaltet obwohl Ansage für automatisiert kam","4","0","",1,"5","","0","",0,0,0,"","","Übernehmen mit Händen und Gas versucht ","2","4","",1,"1","",1,1,0,"","","","1","0","",1,"6","","0","",0,0,0,"","","Übernehmen wieder mit Händen und Gas versucht ","3","6","2","6","2","3","2","4","1","4","1","4","2","4","2","4","4",5,5,4,3,3,5,5,5,2,5,6,2,6,6,6,6,6,3,3,6,2,5,2,3,3,5,"Einfache Bedienbarkeit über das Lenkrad","Bei Nichtverfügbarkeit der Automationsstufe unverständliches Übernehmen des manuelles Fahrens","-","-",2,1,""
"2020-10-15 10:49:09",20,2,"HC","An_He_06",22,"1","3","1","1",0,"","2",1,1,1,0,"2","VW, Tesla, opel, Mercedes ","0","Tesla","2","VW Tesla ","2","1","0","",0,"","",0,0,"","","1","0","",1,"99","Andere zwei verfügbar ",0,0,"","","1","2","",0,"","",0,0,1,"Falsche Taste gedrückt, dachte dass Pfeile für Aktivierung stehen und aus für deaktivieren ","","","3","4","",0,"","",1,1,"Fehler in der letzten Fahrt, assistiert statt automatisiert gefahren, keinerlei Blick auf Straße während Tablet Bedienung ","Erst wieder in l2 gestartet,  dann im Laufe der Fahrt korrigiert","3","2","",0,"","",1,0,0,"","Brauche zum überwachen eigentlich keine Hände, daher Frage mit ja beantwortet ","","1","2","",1,"5","","0","",0,0,"Auto hat aufgefordert Hände an Lenkrad zu nehmen, daher nein, was würde passieren wenn ich aus der Spur raus lenke?","","1","2","",0,"","",1,0,"Piktogramm zeigt Hände ans Lenkrad und Auto fordert dich auf, aber Auto lenkt ja ganz alleine also wieso muss ich die Hände dran lassen?deshalb Lenkrad nur berührt, verwirrt was hier richtig ist, überwachen und das Piktogram widersprechen sich ","","1","2","",1,"99","Autonom verfügbar ",0,0,"Muss ich Hände da hin legen wo es blinkt? Gibt das Auto mir ja durch die Position des blinkens vor","","1","4","",0,"","",1,1,0,"","","","1","0","",0,"","","","",0,0,0,"","Systemgrenze voraus, ich muss in manuell wechselt, nicht gesagt dass automatisiert nicht mehr verfügbar,  Aufforderung könnte auch untergehen, weil ich so auf nebenaufgabe konzentriert war","","1","4","",1,"0","",1,1,0,"","","","1","0","",1,"8","","2","",0,0,1,"Erschrocken von Ton, dann etwas überfordert,  dann erst überlegt zu Bremsen und dann daran erinnert, dass ich den Knopf drücken müsste, weiß nicht ob durch Bremsen übernommen werden kann, daher lieber Knopf um nichts falsch zu machen","","","1","3","5","5","5","1","3","2","3","2","3","3","2","3","3","5","4",6,4,3,2,2,6,6,3,2,3,4,2,3,5,5,4,4,3,3,5,6,3,5,3,3,4,"Leuchten am Lenkrad. ","Laute Ton. Kurze anzeigezeit. Zu lange Texte. Uneideutige pictogramme","Weniger pictogramme. Längere anzeigen. Eideutegebpictogramme","Nein",1,1,""
"2020-10-15 15:36:00",69,2,"LC","Ir_Rü_06",36,"0","3","3","0",0,"","1",1,0,0,0,"3","Vw","","","","","2","1","0","",0,"","",0,0,"","","1","0","",1,"99","Skala beschrieben ",0,0,"","","1","4","",0,"","",1,1,0,"","Notbremsung aufgeleuchtet, aber zu unauffällig , Meldung sollte eher in der Mitte sein","","4","2","",0,"","",0,0,"Erst jetzt die Symbole und Level verstanden, Symbole nicht wirklich eindeutig,  blaue Farbe nicht gut gewählt , Warnung Hände an Lenkrad Funktion nicht klar, warnton fehlt","","4","2","",1,"99","Wählen zwischen allen Stufe ",0,0,0,"","Gelb für automatisiert nicht gut, weil gelb eher vorwarnung, schriftliche Info über aktives Level gewünscht ","","3","2","",1,"5","","0","",0,0,"Dachte bei Meldung erst System müsste übernommen werden, es würde reichen wenn kein Hinweis kommt und ich einfach nicht mehr hochschalten kann, Hinweis betrifft mich in diesem Moment ja nicht","","1","2","",0,"","",0,0,"","","1","2","",1,"2","",0,0,"Akustische Ansage gewünscht ","","1","4","",0,"","",1,1,0,"","","","1","4","",1,"6","","0","",1,1,0,"","Warnhinweis viel zu klein und unauffällig,  erregt gar keine Aufmerksamkeit ","","1","4","",1,"0","",1,1,0,"","","","1","0","",1,"0","","0","",0,0,0,"","Meldung wieder zu schwach","","2","3","2","5","6","2","2","4","1","3","3","4","1","4","1","1","2",4,7,5,2,4,6,6,3,2,5,4,4,6,4,5,5,6,5,6,2,4,5,2,4,4,4,"Einfache bedienung","Erfordert trotzdem ohne aufmerksamkeit. Unklare Symbolik. Schlechte Warnhinweise bei Ausfall. Keine akustischen hinweise","Klare Symbolik. Für manuelles fahren ist kein Symbol notwendig. Akustische Hinweise u ansagen. Klare Fehlermeldungen sowohl akustisch als auch rote warnanzeige","",1,1,"Vielen dank"
"2020-10-16 08:33:23",70,2,"LC","ma_mi_29",21,"1","1","0","0",0,"","0",0,0,0,1,"","","","","","","3","2","2","",0,"","",0,0,"","Nachgeschaltet in l3 obwohl laut Skala nicht verfügbar ","4","0","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","4","",0,"","",1,1,"","Linke Hand am Steuer, Grund Gewohnheit und sicherheit","1","2","",0,"","",0,0,0,"","","","1","2","",1,"5","","0","",0,0,"","","1","2","",0,"","",0,0,"","","1","2","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","0","",0,"","","","",0,0,0,"","Meldung hätte Ton gebraucht","","2","4","",0,"","",1,1,0,"","","","1","0","",0,"","","","",0,0,0,"","","Meldung gar nicht gesehen, Aufforderung von VL nach längerer Zeit mit notbremsung Meldung ","5","2","1","7","5","4","1","5","1","4","2","4","2","3","1","2","4",7,7,3,7,2,4,5,6,4,5,6,2,6,5,5,7,4,5,2,7,1,7,1,2,4,3,"Dieeinface Symbolik und Farbunterschedung der Automatisierungsstufen. Das minimalistische Design ist angenehm","Status Änderungen sind ebenfalls sehr unauffällig und heben sich nur wenig vom restlichen Display ab","Ein Audio Anreiz bei der Änderung von Verfügbarkeiten (Warntöne). Außerdem eine Farbliche abhebung der Statusmeldungen vom restlichen Display","Nein",1,1,""
"2020-10-16 10:44:25",21,2,"HC","Gu_Jö_25",26,"1","2","1","0",0,"","1",1,0,1,0,"2","Nissan, Audi","","","0","BMW ","3","1","0","",0,"","",0,0,"","","1","0","",1,"99","Beide verfügbar ",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","4","",0,"","",1,1,"","","1","2","",0,"","",0,0,0,"","","","1","99","Zweite ",1,"99","Dritte ausgefallen ","99","Systemfehler",0,0,"","","1","99","Zweite ",0,"","",0,0,"","","1","2","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","0","",1,"99","Zweite und dritte ausgefallen","0","",0,0,1,"Wusste erst nicht ob Knopf drücken, lenken , habe dann gebremst ","Anzeige nur ganz zufällig gesehen, blinken war dann auffälliger,  hätte akustische Signal gewünscht ","","2","4","",1,"99","Zweite und dritte verfügbar ",1,1,0,"","","","1","0","",1,"99","Zwei und drei ausgefallen ","0","",0,0,0,"","Nur gebremst, was wäre mit Händen am Lenkrad , warnton war gut","","1","6","1","7","1","5","1","5","1","5","1","4","1","4","1","4","5",7,7,4,1,1,7,7,6,2,2,7,1,7,7,6,7,2,3,1,6,2,6,1,1,1,6,"Die leichte Handhabe, die meisten Funktionen waren intuitiv. Es warzwarnur ein Teststrecke, aber ich habe ich die meiste Zeit sicher und gut aufgehoben gefühlt bei dem System. ","Wenn ichvomautonomen in die manuelle Stufe schalten sollte war nicht immer ein Warnton das hat mich etwas verunsichert. Und ich wusste nicht genau wie ich dorthin schalten kann und soll (bremse, lenken, Schalter am Lenkrad) ","Immer wenn von einer höheren in eine niedrigere Stufe geschalten werden soll würde ich mir einauffälligeres Zeichen wünschen (von autonem runter immer mit Ton, gerne verschiedene Warntöne bei verschiedenen gefahrenstufen und ein assistierten ein Leuchten am Lenkrad) ","",1,1,""
"2020-10-16 14:38:16",71,2,"LC","LA_AL_06",21,"0","3","2","0",0,"","1",1,0,1,0,"2","Mazda","","","0","Mazda","3","1","0","",0,"","",0,0,"","","1","0","",0,"","",0,0,"","","3","4","",1,"99","Tempomat und Spurgaltung waren aktiv",1,1,0,"","","","4","4","",1,"99","",0,0,"","","4","4","",0,"","",1,0,0,"","Farbe in Display geändert   , aber beim fahren keinen Unterschied bemerkt","","4","2","",0,"","","","",1,0,"","","4","2","",0,"","",1,0,"","","4","2","",0,"","",1,0,"","","4","4","",0,"","",1,0,0,"","","","4","0","",1,"99","Tempomat und Spurgaltung ausgefallen ","0","",0,0,0,"","","P hat nicht selber übernommen  , Auto hat in diesem Moment Spur verloren und System ausgeschaltet ","3","4","",0,"","",1,0,0,"","","","4","4","",0,"","","","",1,0,0,"","","In l2 gefahren,  daher tc nicht richtig durchführbar","4","7","1","7","1","5","1","5","1","5","1","5","1","5","1","5","5",7,7,2,1,1,7,7,7,3,7,7,2,7,7,1,7,2,6,1,7,1,7,1,1,1,3,"Es war einfach und aufgeräumt. ","Warnhinweise wäre nicht immer so schnell zu erkennen. ","Warnhinweise größer projizieren + Signalton, wenn das System nicht mehr funktioniert. ","Sehr leicht verständlich und es hat Spaß gemacht damit zu fahren. ",1,1,"Gerne wieder. "
"2020-10-19 08:45:39",23,2,"HC","Sa_Mi_30",22,"0","2","1","0",0,"","1",1,1,1,0,"2","BMW Audi Mercedes Opel Renault Chevrolet","0","KA","0","BMW Audi","1","0","0","",0,"","",0,0,"","","1","0","",1,"1","",0,0,"","","1","4","",1,"99","Konnte Umschalten ",1,1,1,"Wusste nicht genau, dass ich noch zwischen Stufen wechseln muss, dann aber schnell rausgefunden ","","","3","4","",1,"99","Konnte Stufe auswählen ",1,1,"Hinterfrage gerade ob das wirklich automatisiert war, da unterschied so schwer zu erkennen, evtl. Führt das System mich in die irre","Offenbar mal an ähnliche Studien teilgenommen ","1","2","",0,"","",0,0,0,"","","","1","2","",1,"5","","0","",0,0,"","","1","2","",0,"","",0,0,"","","1","2","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","0","",1,"99","Beide nicht verfügbar ","0","",0,0,1,"Dachte erst solche in andere Stufe wechseln, Befehl ins manuelle zu wechseln erst nicht erkannt ","","","3","4","",1,"99","Beide verfügbar ",1,1,0,"","","","1","0","",1,"99","Beide nicht verfügbar ","0","",0,0,1,"Nochmal assistiert gekommen ","Diesmal nicht per Taste ausmachen, sondern automatisch bei bremsung ","","2","7","1","6","1","5","1","5","1","4","1","5","5","5","1","4","5",7,6,1,1,1,7,7,5,1,3,6,2,7,7,5,7,3,4,2,7,1,7,1,1,2,6,"Den Unterschied der fahrmodi zu erkennen","Ka","Den Unterschied für den Nutzer klar erkennbar machen","Ka",1,1,"Viel erfolg"
"2020-10-19 10:30:01",24,2,"HC","Ma_To_14",23,"1","1","0","1",0,"","1",0,0,1,0,"","","","","2","Mazda","1","1","0","",0,"","",0,0,"","","1","0","",1,"1","",0,0,"","","1","0","",0,"","",0,0,1,"Bei beiden automatisiert,  dachte das eine ist automatisiert an und aus , das andere wechseln, da kam die Ansage dass erst assistiert einschalten,  da wusste ich nicht wo ich drücken soll","","Interpretiert Tasten wegen ""aut"" wohl nur für automatisiert ","4","4","",1,"99","Beide verfügbar ",1,1,"","Wechsel beim reset des Level ohne Probleme ","1","2","",0,"","",0,0,0,"","","","3","2","",1,"5","","0","",0,0,"","","1","2","",0,"","",0,0,"","","1","2","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","0","",1,"6","","99","Systemfehler",0,0,0,"","","","2","4","",1,"1","",1,1,0,"","","","1","0","",1,"6","","0","",0,0,0,"","","","2","5","1","6","2","5","1","4","2","4","1","4","1","5","1","5","4",7,6,2,2,1,7,7,7,2,1,7,1,6,6,7,7,1,4,2,7,2,5,2,1,2,7,"Durch hohes piepen wurde man gut alarmiert, als das automatisierte fahren nicht mehr ging und man selbst wieder das fahren übernehmen müsste. Auch die anzeigeim Display war übersichtlich gewesen. Die 2 Knöpfe waren gut positioniert und gut einsehbar. Der Wechsel zwischen den Fahrweisen war so schnell möglich. Die kleinen Bilder, ob die Hände am Steuer sein müssen, waren gut. Auch die vers. Farbgebung von den 3 vers Möglichkeiten war gut,. ","Es stand viel text da, wenn assistieren es und automatisiertes fahren verfügbar war. Allerdings braucht man nu beim 1. Mal lesen etwas länger. Danach weiß man ja, was dasteht. Dies könnte aber auchdazu führen, solche längeren Texte nur noch zu überfliegen und so wichtige Infos zu verpassen. Die beiden Knöpfe schienen anfangs nicht viel Sinn zu machen. Ichhatte 3 Knöpfe für die 3 vers. Zu finden. Nach 3maliger Benutzung haben die 2 Knöpfe dann aber Sinn gemacht","Farbgebung der 3 vers Fahrstile gern unterschiedlicher zB gelb grün lila. Das bisherige Weiß gruen hellblau war sehr ähnlich. Und weniger Text, wenn alle Stufen verfügbar sind. ","Sehr übersichtlich. Nach kurzer Zeit einfach zu bedienen. ",1,1,"Sehr spannend und interessant, besonders das automatisierte fahren. Schwierig, ganz auf das Auto zu vertrauen "
"2020-10-19 15:22:59",72,2,"LC","He_He_04",61,"1","3","0","1",0,"","0",0,0,0,1,"","","","","","","1","0","0","",0,"","",0,0,"Manuelle fahren aufgrund von Fahrverhalten erkannt ","","1","4","",0,"","",1,1,"Aufgrund von fahrzeugverhalten Eindruck von automatisiert , aber auch nicht sicher","","3","4","",1,"99","Auto gibt Gas und hält spur",1,1,0,"","Funktionsweise noch nicht ganz klar ","","4","2","",1,"99","Blaues Fahrzeug in Mitte, konstant 30 gefahren ",0,0,"","","4","2","",1,"99","Gelbe und blaue farben",0,0,1,"Funktionsweise der Tasten noch nicht verstanden","Anzeige noch nicht verstanden,  weiß nicht was automatisiert und was assistiert ist, bringt durcheinander ","","2","2","",1,"99","Weiß nicht genau ","0","",0,0,"","","1","4","",0,"","",1,1,"","P denkt Fahrzeug verhalten verändert sich, daher Interpretation automatisiert ","2","2","",0,"","",0,0,"Blau ist assistiert und gelb automatisiert ","","4","4","",1,"99","Gelbes Auto ",1,1,0,"","Automatisiertes ist gelb","","1","2","",1,"7","","2","",0,0,1,"Habe selber Probleme 30kmh zu halten , ","","Beschreibt Anzeige eigentlich schon richtig  interpretiert aktuell Stufe aber immer noch falsch, Übernahme nur WG Aufforderung ","4","4","",1,"99","Gelbe anzeige",1,1,0,"","Kann Skala nicht erkennen, bräuchte lesebrille. Erster Tastendruck ist assistiert (blau),  zweiter ist automatisiert (gelb)","","1","0","",0,"","","","",0,0,0,"","Erst jetzt rausgefunden wie ich in automatisiert komme und auch wieder in manuell ","Übernahme nur auf Aufforderung durch vl","4","7","1","2","2","5","2","3","2","2","1","5","2","2","3","4","5",6,4,1,3,1,7,7,7,2,3,6,1,3,6,7,6,2,2,3,7,2,3,1,1,1,7,"Ich empfinde es als sehr angenehm, wenn Funktionen wie Tempoeinstellungen vorhanden sind, Abstandhalten,...... Insbesondere bei Stopp and Go Fahrten oder langen Strecken. ","Ich habe noch keinen richtigen Überblick bekommen,fuer mich war sehr vieles neu. Bin z. B. Gangschaltung gewohnt, älteres Auto,....dadurch war ich noch sehr mit der Fahrpraxis beschäftigt. Das hat mir nicht gefallen. ","Nein. ","Nein. ",1,1,"Nein. "
"2020-10-20 08:29:32",25,2,"HC","Ur_Fr_11",47,"0","4","3","1",1,"Rot-Grün-Schwäche","3",1,1,1,0,"3","Audi, Peugeot, Toyota, Ford, Mazda, Opel","2","Audi, Toyota, Mazda, Opel, Peugeot","4","Audi, Peugeot, Toyota, Mazda, Ford, Opel","0","0","0","",0,"","",0,0,"","","1","0","",1,"1","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","4","",0,"","",1,1,"","","1","2","",0,"","",0,0,0,"","","Bedient surt, sagt dann aber dass er das nicht durfte","1","2","",1,"5","","0","",0,0,"","","1","2","",0,"","",0,0,"","","1","2","",1,"2","",0,0,"","","1","4","",0,"","",1,1,0,"","","","1","0","",1,"6","","0","",0,0,0,"","Was heißt systemgrenze? Nicht eindeutig verständlich , einfachere erklärung gewünscht, systemgrenze würde für mich heißen dass das Auto von außen manipuliert wird","","1","4","",1,"1","",1,1,0,"","","","1","0","",1,"6","","99","Systemfehler",0,0,0,"","Ton und rote Symbol verleiten zum Bremsen ","Reaktion sehr reflexartig ","1","6","1","7","1","4","1","5","1","4","1","4","1","5","1","4","5",6,7,3,1,2,6,6,6,3,3,7,1,6,6,6,7,2,3,2,6,1,6,1,2,2,6,"Übersichtlichkeit, Verständlichkeit, Einfachheit","","","",1,1,""
"2020-10-20 10:37:55",26,2,"HC","Er_Al_03.05.1967",53,"1","3","0","0",0,"","0",0,0,0,1,"","","","","","","1","1","0","",0,"","",0,0,"","","1","4","",1,"1","",1,1,"","Dachte Auto wäre in automatisierten fahren","3","4","",1,"99","Angezeigt dass im automatisierten fahren",1,1,1,"Drücken der Tasten nicht ganz klar ","","","3","4","",1,"99","Umschalten in automatisiert",1,1,"Jetzt auch Füße vom Gas gelassen, Einschätzung bei Fahrt vorhin (tc2) war falsch ","","1","2","",1,"99","Hände ans Lenkrad,  kein Gas geben",0,0,0,"","Auto lenkt eher nach rechts, ich fahre immer eher mittig oder links ","","1","2","",0,"","","","",0,0,"Am Anfang nicht direkt richtig, kurz verschaltet, könnte aber schnell korrigieren. Allgemein schaue ich wesentlich mehr aufs Display ","","2","2","",0,"","",0,0,"","","1","2","",1,"1","",0,0,"Unsicher ob Hände wegnehmen , Meldung dass automatisiert Verfügbar kam genau dann als ich Hände entfernt habe, also eher doch dran lassen","","1","4","",1,"99","Umschalten in andere stufen",1,1,1,"Vom ausführen her nein, habe aber falsch auf Ansage reagiert ","","","3","0","",1,"8","","99","Systemübersteuerung",0,0,0,"","","Erst bei Ton reagiert ","2","2","",1,"2","",1,1,0,"","Schaue aufgrund der vorherigen Fahrt öfter auf Display,  kann ja sein dass ich eingreifen muss","","1","0","",1,"99","Zu manuell übernehmen ","1","",0,0,0,"","Gab es einen Countdown?  Wenn ja dann übersehen. Bei Rot erschrocken und abgebremst, hätte wahrscheinlich direkt weiter fahren sollen","Auf Anzeige hin fast zum stehen gekommen ","1","5","2","6","3","3","3","4","3","4","2","4","2","3","2","3","4",5,6,4,2,2,6,6,4,3,4,4,3,6,5,6,5,4,4,3,5,2,4,4,3,4,6,"Wenn man etwas erl. Muss sich einen Assistenten nehmen kann ohne unaufmerksam zu werden. ","Da ich so etwas nicht kannte. Alles ungewohnt und man muss erst ein Gefühl dafür bekommen. Anfangs Etwas mulmig ob tatsächlich sicher Wim automatisierte Fahren. War sehr stark auf das Bediniungsfeld fixiert achtesonst mehr auf die Strecke. ","Vlt.  mehr akustische Signale da man dadurch nicht zu viel auf die Anzeigen schaut. Anzeigen konnten etwas länger bleiben. ","Interessante Erfahrung die ich positiv empfinde. ",1,1,"Find ich gut um unterschiedliche Eindrücke mit einbringen zu können. Gut gemacht. "
